set,rep,time,rawTime,device,rawHeight,filteredHeight,state,exercise
0,6,693.0,24633,Right,1416.0,1434.0,down,Barbell Squat
0,6,744.0,24684,Right,1400.0,1419.6666666666665,down,Barbell Squat
0,6,794.0,24734,Right,1374.0,1396.6666666666665,down,Barbell Squat
0,6,843.0,24783,Right,1351.0,1375.0,down,Barbell Squat
0,6,894.0,24834,Right,1321.0,1348.6666666666665,down,Barbell Squat
0,6,944.0,24884,Right,1300.0,1324.0,down,Barbell Squat
0,6,994.0,24934,Right,1267.0,1296.0,down,Barbell Squat
0,6,1044.0,24984,Right,1242.0,1269.6666666666665,down,Barbell Squat
0,6,1095.0,25035,Right,1217.0,1242.0,down,Barbell Squat
0,6,1145.0,25085,Right,1192.0,1217.0,down,Barbell Squat
0,6,1195.0,25135,Right,1167.0,1192.0,down,Barbell Squat
0,6,1245.0,25185,Right,1147.0,1168.6666666666665,down,Barbell Squat
0,6,1296.0,25236,Right,1127.0,1147.0,down,Barbell Squat
0,6,1346.0,25286,Right,1103.0,1125.6666666666665,down,Barbell Squat
0,6,1396.0,25336,Right,1084.0,1104.6666666666665,down,Barbell Squat
0,6,1446.0,25386,Right,1066.0,1084.3333333333333,down,Barbell Squat
0,6,1496.0,25436,Right,1044.0,1064.6666666666665,down,Barbell Squat
0,6,1547.0,25487,Right,1026.0,1045.3333333333333,down,Barbell Squat
0,6,1596.0,25536,Right,1008.0,1026.0,down,Barbell Squat
0,6,1647.0,25587,Right,980.0,1004.6666666666666,down,Barbell Squat
0,6,1696.0,25636,Right,965.0,984.3333333333333,down,Barbell Squat
0,6,1746.0,25686,Right,947.0,964.0,down,Barbell Squat
0,6,1797.0,25737,Right,927.0,946.3333333333333,down,Barbell Squat
0,6,1847.0,25787,Right,908.0,927.3333333333333,down,Barbell Squat
0,6,1897.0,25837,Right,889.0,908.0,down,Barbell Squat
0,6,1947.0,25887,Right,881.0,892.6666666666666,down,Barbell Squat
0,6,1997.0,25937,Right,863.0,877.6666666666666,down,Barbell Squat
0,6,2048.0,25988,Right,857.0,867.0,down,Barbell Squat
0,6,2097.0,26037,Right,853.0,857.6666666666666,up,Barbell Squat
0,6,2148.0,26088,Right,845.0,851.6666666666666,up,Barbell Squat
0,6,2198.0,26138,Right,849.0,849.0,up,Barbell Squat
0,6,2248.0,26188,Right,863.0,852.3333333333333,up,Barbell Squat
0,6,2299.0,26239,Right,877.0,863.0,up,Barbell Squat
0,6,2348.0,26288,Right,895.0,878.3333333333333,up,Barbell Squat
0,6,2398.0,26338,Right,919.0,897.0,up,Barbell Squat
0,6,2448.0,26388,Right,944.0,919.3333333333333,up,Barbell Squat
0,6,2499.0,26439,Right,967.0,943.3333333333333,up,Barbell Squat
0,6,2549.0,26489,Right,1001.0,970.6666666666666,up,Barbell Squat
0,6,2599.0,26539,Right,1025.0,997.6666666666666,up,Barbell Squat
0,6,2649.0,26589,Right,1058.0,1028.0,up,Barbell Squat
0,6,2700.0,26640,Right,1081.0,1054.6666666666665,up,Barbell Squat
0,6,2749.0,26689,Right,1108.0,1082.3333333333333,up,Barbell Squat
0,6,2800.0,26740,Right,1146.0,1111.6666666666665,up,Barbell Squat
0,6,2851.0,26791,Right,1174.0,1142.6666666666665,up,Barbell Squat
0,6,2900.0,26840,Right,1194.0,1171.3333333333333,up,Barbell Squat
0,6,2950.0,26890,Right,88.0,818.6666666666666,up,Barbell Squat
0,6,3000.0,26940,Right,1254.0,845.3333333333333,up,Barbell Squat
0,6,3051.0,26991,Right,1290.0,877.3333333333333,up,Barbell Squat
0,6,3101.0,27041,Right,1316.0,1286.6666666666665,up,Barbell Squat
0,6,3151.0,27091,Right,1329.0,1311.6666666666665,up,Barbell Squat
0,6,3201.0,27141,Right,1360.0,1335.0,up,Barbell Squat
0,6,3251.0,27191,Right,1382.0,1357.0,up,Barbell Squat
0,7,621.0,27802,Left,1519.0,1522.6666666666665,down,Barbell Squat
0,7,671.0,27852,Left,1506.0,1517.3333333333333,down,Barbell Squat
0,7,721.0,27902,Left,1491.0,1505.3333333333333,down,Barbell Squat
0,7,771.0,27952,Left,1461.0,1486.0,down,Barbell Squat
0,7,820.0,28001,Left,1432.0,1461.3333333333333,down,Barbell Squat
0,7,870.0,28051,Left,1401.0,1431.3333333333333,down,Barbell Squat
0,7,920.0,28101,Left,1370.0,1401.0,down,Barbell Squat
0,7,971.0,28152,Left,1343.0,1371.3333333333333,down,Barbell Squat
0,7,1020.0,28201,Left,1313.0,1342.0,down,Barbell Squat
0,7,1070.0,28251,Left,1295.0,1317.0,down,Barbell Squat
0,7,1120.0,28301,Left,1269.0,1292.3333333333333,down,Barbell Squat
0,7,1170.0,28351,Left,1250.0,1271.3333333333333,down,Barbell Squat
0,7,1220.0,28401,Left,1222.0,1247.0,down,Barbell Squat
0,7,1270.0,28451,Left,1204.0,1225.3333333333333,down,Barbell Squat
0,7,1320.0,28501,Left,1183.0,1203.0,down,Barbell Squat
0,7,1370.0,28551,Left,1167.0,1184.6666666666665,down,Barbell Squat
0,7,1420.0,28601,Left,1151.0,1167.0,down,Barbell Squat
0,7,1470.0,28651,Left,1135.0,1151.0,down,Barbell Squat
0,7,1520.0,28701,Left,1121.0,1135.6666666666665,down,Barbell Squat
0,7,1569.0,28750,Left,1112.0,1122.6666666666665,down,Barbell Squat
0,7,1620.0,28801,Left,1101.0,1111.3333333333333,down,Barbell Squat
0,7,1669.0,28850,Left,1082.0,1098.3333333333333,down,Barbell Squat
0,7,1719.0,28900,Left,1072.0,1085.0,down,Barbell Squat
0,7,1769.0,28950,Left,1065.0,1073.0,down,Barbell Squat
0,7,1818.0,28999,Left,1054.0,1063.6666666666665,down,Barbell Squat
0,7,1869.0,29050,Left,1042.0,1053.6666666666665,down,Barbell Squat
0,7,1918.0,29099,Left,1031.0,1042.3333333333333,down,Barbell Squat
0,7,1969.0,29150,Left,1018.0,1030.3333333333333,down,Barbell Squat
0,7,2018.0,29199,Left,1009.0,1019.3333333333333,down,Barbell Squat
0,7,2069.0,29250,Left,1003.0,1010.0,down,Barbell Squat
0,7,2118.0,29299,Left,995.0,1002.3333333333333,down,Barbell Squat
0,7,2169.0,29350,Left,995.0,997.6666666666666,down,Barbell Squat
0,7,2218.0,29399,Left,1001.0,997.0,up,Barbell Squat
0,7,2268.0,29449,Left,1012.0,1002.6666666666666,up,Barbell Squat
0,7,2318.0,29499,Left,1033.0,1015.3333333333333,up,Barbell Squat
0,7,2369.0,29550,Left,1047.0,1030.6666666666665,up,Barbell Squat
0,7,2418.0,29599,Left,1069.0,1049.6666666666665,up,Barbell Squat
0,7,2468.0,29649,Left,1093.0,1069.6666666666665,up,Barbell Squat
0,7,2517.0,29698,Left,1118.0,1093.3333333333333,up,Barbell Squat
0,7,2567.0,29748,Left,1144.0,1118.3333333333333,up,Barbell Squat
0,7,2618.0,29799,Left,1166.0,1142.6666666666665,up,Barbell Squat
0,7,2667.0,29848,Left,1182.0,1164.0,up,Barbell Squat
0,7,2717.0,29898,Left,1193.0,1180.3333333333333,up,Barbell Squat
0,7,2767.0,29948,Left,1214.0,1196.3333333333333,up,Barbell Squat
0,7,2817.0,29998,Left,1242.0,1216.3333333333333,up,Barbell Squat
0,7,2867.0,30048,Left,1263.0,1239.6666666666665,up,Barbell Squat
0,7,2917.0,30098,Left,1291.0,1265.3333333333333,up,Barbell Squat
0,7,2967.0,30148,Left,1319.0,1291.0,up,Barbell Squat
0,7,3017.0,30198,Left,1346.0,1318.6666666666665,up,Barbell Squat
0,7,3067.0,30248,Left,1373.0,1346.0,up,Barbell Squat
0,7,3117.0,30298,Left,1396.0,1371.6666666666665,up,Barbell Squat
0,7,3166.0,30347,Left,1427.0,1398.6666666666665,up,Barbell Squat
0,7,3217.0,30398,Left,1447.0,1423.3333333333333,up,Barbell Squat
0,7,3266.0,30447,Left,1465.0,1446.3333333333333,up,Barbell Squat
0,7,3316.0,30497,Left,1481.0,1464.3333333333333,up,Barbell Squat
0,7,3366.0,30547,Left,1496.0,1480.6666666666665,up,Barbell Squat
0,7,612.0,27793,Right,1422.0,1424.0,down,Barbell Squat
0,7,662.0,27843,Right,1407.0,1418.6666666666665,down,Barbell Squat
0,7,712.0,27893,Right,1395.0,1408.0,down,Barbell Squat
0,7,763.0,27944,Right,1367.0,1389.6666666666665,down,Barbell Squat
0,7,813.0,27994,Right,1344.0,1368.6666666666665,down,Barbell Squat
0,7,863.0,28044,Right,1312.0,1341.0,down,Barbell Squat
0,7,913.0,28094,Right,1282.0,1312.6666666666665,down,Barbell Squat
0,7,964.0,28145,Right,1253.0,1282.3333333333333,down,Barbell Squat
0,7,1013.0,28194,Right,1227.0,1254.0,down,Barbell Squat
0,7,1063.0,28244,Right,1202.0,1227.3333333333333,down,Barbell Squat
0,7,1113.0,28294,Right,1179.0,1202.6666666666665,down,Barbell Squat
0,7,1163.0,28344,Right,1147.0,1176.0,down,Barbell Squat
0,7,1214.0,28395,Right,1118.0,1148.0,down,Barbell Squat
0,7,1264.0,28445,Right,1100.0,1121.6666666666665,down,Barbell Squat
0,7,1315.0,28496,Right,1075.0,1097.6666666666665,down,Barbell Squat
0,7,1365.0,28546,Right,1061.0,1078.6666666666665,down,Barbell Squat
0,7,1415.0,28596,Right,1038.0,1058.0,down,Barbell Squat
0,7,1465.0,28646,Right,1017.0,1038.6666666666665,down,Barbell Squat
0,7,1515.0,28696,Right,1001.0,1018.6666666666666,down,Barbell Squat
0,7,1565.0,28746,Right,984.0,1000.6666666666666,down,Barbell Squat
0,7,1615.0,28796,Right,966.0,983.6666666666666,down,Barbell Squat
0,7,1666.0,28847,Right,952.0,967.3333333333333,down,Barbell Squat
0,7,1715.0,28896,Right,941.0,953.0,down,Barbell Squat
0,7,1765.0,28946,Right,931.0,941.3333333333333,down,Barbell Squat
0,7,1816.0,28997,Right,911.0,927.6666666666666,down,Barbell Squat
0,7,1866.0,29047,Right,904.0,915.3333333333333,down,Barbell Squat
0,7,1916.0,29097,Right,883.0,899.3333333333333,down,Barbell Squat
0,7,1967.0,29148,Right,868.0,885.0,down,Barbell Squat
0,7,2017.0,29198,Right,854.0,868.3333333333333,down,Barbell Squat
0,7,2067.0,29248,Right,845.0,855.6666666666666,down,Barbell Squat
0,7,2117.0,29298,Right,837.0,845.3333333333333,down,Barbell Squat
0,7,2167.0,29348,Right,837.0,839.6666666666666,up,Barbell Squat
0,7,2218.0,29399,Right,844.0,839.3333333333333,up,Barbell Squat
0,7,2267.0,29448,Right,854.0,845.0,up,Barbell Squat
0,7,2317.0,29498,Right,871.0,856.3333333333333,up,Barbell Squat
0,7,2367.0,29548,Right,885.0,870.0,up,Barbell Squat
0,7,2418.0,29599,Right,914.0,890.0,up,Barbell Squat
0,7,2468.0,29649,Right,933.0,910.6666666666666,up,Barbell Squat
0,7,2518.0,29699,Right,963.0,936.6666666666666,up,Barbell Squat
0,7,2569.0,29750,Right,989.0,961.6666666666666,up,Barbell Squat
0,7,2618.0,29799,Right,1016.0,989.3333333333333,up,Barbell Squat
0,7,2668.0,29849,Right,1041.0,1015.3333333333333,up,Barbell Squat
0,7,2718.0,29899,Right,1072.0,1043.0,up,Barbell Squat
0,7,2769.0,29950,Right,1094.0,1069.0,up,Barbell Squat
0,7,2819.0,30000,Right,1127.0,1097.6666666666665,up,Barbell Squat
0,7,2869.0,30050,Right,1148.0,1123.0,up,Barbell Squat
0,7,2919.0,30100,Right,1178.0,1151.0,up,Barbell Squat
0,7,2969.0,30150,Right,1207.0,1177.6666666666665,up,Barbell Squat
0,7,3020.0,30201,Right,1227.0,1204.0,up,Barbell Squat
0,7,3070.0,30251,Right,1257.0,1230.3333333333333,up,Barbell Squat
0,7,3120.0,30301,Right,1276.0,1253.3333333333333,up,Barbell Squat
0,7,3170.0,30351,Right,1297.0,1276.6666666666665,up,Barbell Squat
0,7,3220.0,30401,Right,1319.0,1297.3333333333333,up,Barbell Squat
0,7,3270.0,30451,Right,1336.0,1317.3333333333333,up,Barbell Squat
0,7,3321.0,30502,Right,1354.0,1336.3333333333333,up,Barbell Squat
0,7,3371.0,30552,Right,1368.0,1352.6666666666665,up,Barbell Squat
2,0,76.0,16227,Left,1516.0,1516.3333333333333,down,Barbell Squat
2,0,125.0,16276,Left,1505.0,1513.0,down,Barbell Squat
2,0,175.0,16326,Left,1493.0,1504.6666666666665,down,Barbell Squat
2,0,225.0,16376,Left,1474.0,1490.6666666666665,down,Barbell Squat
2,0,275.0,16426,Left,1461.0,1476.0,down,Barbell Squat
2,0,325.0,16476,Left,1414.0,1449.6666666666665,down,Barbell Squat
2,0,374.0,16525,Left,1293.0,1389.3333333333333,down,Barbell Squat
2,0,425.0,16576,Left,873.0,1193.3333333333333,down,Barbell Squat
2,0,474.0,16625,Left,630.0,932.0,down,Barbell Squat
2,0,525.0,16676,Left,559.0,687.3333333333333,down,Barbell Squat
2,0,574.0,16725,Left,595.0,594.6666666666666,up,Barbell Squat
2,0,625.0,16776,Left,794.0,649.3333333333333,up,Barbell Squat
2,0,675.0,16826,Left,1147.0,845.3333333333333,up,Barbell Squat
2,0,724.0,16875,Left,1398.0,1113.0,up,Barbell Squat
2,0,774.0,16925,Left,1457.0,1334.0,up,Barbell Squat
2,0,824.0,16975,Left,1487.0,1447.3333333333333,up,Barbell Squat
2,0,0.0,16151,Right,1481.0,1485.3333333333333,down,Barbell Squat
2,0,50.0,16201,Right,1476.0,1480.6666666666665,down,Barbell Squat
2,0,100.0,16251,Right,1474.0,1477.0,down,Barbell Squat
2,0,150.0,16301,Right,1482.0,1477.3333333333333,down,Barbell Squat
2,0,200.0,16351,Right,1479.0,1478.3333333333333,down,Barbell Squat
2,0,251.0,16402,Right,1484.0,1481.6666666666665,down,Barbell Squat
2,0,300.0,16451,Right,1476.0,1479.6666666666665,down,Barbell Squat
2,0,350.0,16501,Right,1494.0,1484.6666666666665,down,Barbell Squat
2,0,401.0,16552,Right,1481.0,1483.6666666666665,down,Barbell Squat
2,0,450.0,16601,Right,1479.0,1484.6666666666665,down,Barbell Squat
2,0,501.0,16652,Right,1475.0,1478.3333333333333,up,Barbell Squat
2,0,552.0,16703,Right,1482.0,1478.6666666666665,up,Barbell Squat
2,0,601.0,16752,Right,1480.0,1479.0,up,Barbell Squat
2,0,652.0,16803,Right,1490.0,1484.0,up,Barbell Squat
2,0,702.0,16853,Right,1487.0,1485.6666666666665,up,Barbell Squat
2,0,752.0,16903,Right,1485.0,1487.3333333333333,up,Barbell Squat
2,0,802.0,16953,Right,1480.0,1484.0,up,Barbell Squat
4,0,18.0,7371,Left,1481.0,1478.6666666666665,down,Barbell Squat
4,0,68.0,7421,Left,1471.0,1476.3333333333333,down,Barbell Squat
4,0,118.0,7471,Left,1446.0,1466.0,down,Barbell Squat
4,0,167.0,7520,Left,1433.0,1450.0,down,Barbell Squat
4,0,217.0,7570,Left,1407.0,1428.6666666666665,down,Barbell Squat
4,0,267.0,7620,Left,1383.0,1407.6666666666665,down,Barbell Squat
4,0,317.0,7670,Left,1357.0,1382.3333333333333,down,Barbell Squat
4,0,368.0,7721,Left,1333.0,1357.6666666666665,down,Barbell Squat
4,0,416.0,7769,Left,1306.0,1332.0,down,Barbell Squat
4,0,466.0,7819,Left,1284.0,1307.6666666666665,down,Barbell Squat
4,0,516.0,7869,Left,1257.0,1282.3333333333333,down,Barbell Squat
4,0,566.0,7919,Left,1234.0,1258.3333333333333,down,Barbell Squat
4,0,617.0,7970,Left,1212.0,1234.3333333333333,down,Barbell Squat
4,0,667.0,8020,Left,1201.0,1215.6666666666665,down,Barbell Squat
4,0,716.0,8069,Left,1183.0,1198.6666666666665,down,Barbell Squat
4,0,766.0,8119,Left,1171.0,1185.0,down,Barbell Squat
4,0,816.0,8169,Left,1157.0,1170.3333333333333,down,Barbell Squat
4,0,866.0,8219,Left,1150.0,1159.3333333333333,down,Barbell Squat
4,0,916.0,8269,Left,1135.0,1147.3333333333333,down,Barbell Squat
4,0,967.0,8320,Left,1121.0,1135.3333333333333,down,Barbell Squat
4,0,1015.0,8368,Left,1099.0,1118.3333333333333,down,Barbell Squat
4,0,1065.0,8418,Left,1096.0,1105.3333333333333,down,Barbell Squat
4,0,1115.0,8468,Left,1082.0,1092.3333333333333,down,Barbell Squat
4,0,1165.0,8518,Left,1071.0,1083.0,down,Barbell Squat
4,0,1215.0,8568,Left,1063.0,1072.0,down,Barbell Squat
4,0,1265.0,8618,Left,1057.0,1063.6666666666665,down,Barbell Squat
4,0,1315.0,8668,Left,1049.0,1056.3333333333333,down,Barbell Squat
4,0,1365.0,8718,Left,1045.0,1050.3333333333333,down,Barbell Squat
4,0,1414.0,8767,Left,1047.0,1047.0,up,Barbell Squat
4,0,1465.0,8818,Left,1062.0,1051.3333333333333,up,Barbell Squat
4,0,1514.0,8867,Left,1074.0,1061.0,up,Barbell Squat
4,0,1564.0,8917,Left,1078.0,1071.3333333333333,up,Barbell Squat
4,0,1614.0,8967,Left,1079.0,1077.0,up,Barbell Squat
4,0,1664.0,9017,Left,1093.0,1083.3333333333333,up,Barbell Squat
4,0,1714.0,9067,Left,1118.0,1096.6666666666665,up,Barbell Squat
4,0,1764.0,9117,Left,1128.0,1113.0,up,Barbell Squat
4,0,1814.0,9167,Left,1140.0,1128.6666666666665,up,Barbell Squat
4,0,1863.0,9216,Left,1159.0,1142.3333333333333,up,Barbell Squat
4,0,1913.0,9266,Left,1178.0,1159.0,up,Barbell Squat
4,0,1964.0,9317,Left,1195.0,1177.3333333333333,up,Barbell Squat
4,0,2013.0,9366,Left,1215.0,1196.0,up,Barbell Squat
4,0,2063.0,9416,Left,1238.0,1216.0,up,Barbell Squat
4,0,2113.0,9466,Left,1263.0,1238.6666666666665,up,Barbell Squat
4,0,2163.0,9516,Left,1291.0,1264.0,up,Barbell Squat
4,0,2213.0,9566,Left,1314.0,1289.3333333333333,up,Barbell Squat
4,0,2263.0,9616,Left,1345.0,1316.6666666666665,up,Barbell Squat
4,0,2313.0,9666,Left,1377.0,1345.3333333333333,up,Barbell Squat
4,0,2362.0,9715,Left,1408.0,1376.6666666666665,up,Barbell Squat
4,0,2413.0,9766,Left,1434.0,1406.3333333333333,up,Barbell Squat
4,0,2463.0,9816,Left,1463.0,1435.0,up,Barbell Squat
4,0,50.0,7403,Right,1419.0,1427.3333333333333,down,Barbell Squat
4,0,100.0,7453,Right,1406.0,1418.3333333333333,down,Barbell Squat
4,0,150.0,7503,Right,1375.0,1400.0,down,Barbell Squat
4,0,200.0,7553,Right,1352.0,1377.6666666666665,down,Barbell Squat
4,0,250.0,7603,Right,1321.0,1349.3333333333333,down,Barbell Squat
4,0,300.0,7653,Right,1303.0,1325.3333333333333,down,Barbell Squat
4,0,351.0,7704,Right,1268.0,1297.3333333333333,down,Barbell Squat
4,0,401.0,7754,Right,1248.0,1273.0,down,Barbell Squat
4,0,452.0,7805,Right,1228.0,1248.0,down,Barbell Squat
4,0,501.0,7854,Right,1201.0,1225.6666666666665,down,Barbell Squat
4,0,551.0,7904,Right,1172.0,1200.3333333333333,down,Barbell Squat
4,0,601.0,7954,Right,1149.0,1174.0,down,Barbell Squat
4,0,652.0,8005,Right,1136.0,1152.3333333333333,down,Barbell Squat
4,0,702.0,8055,Right,1109.0,1131.3333333333333,down,Barbell Squat
4,0,752.0,8105,Right,1093.0,1112.6666666666665,down,Barbell Squat
4,0,802.0,8155,Right,1074.0,1092.0,down,Barbell Squat
4,0,852.0,8205,Right,1059.0,1075.3333333333333,down,Barbell Squat
4,0,902.0,8255,Right,1039.0,1057.3333333333333,down,Barbell Squat
4,0,952.0,8305,Right,1015.0,1037.6666666666665,down,Barbell Squat
4,0,1002.0,8355,Right,1004.0,1019.3333333333333,down,Barbell Squat
4,0,1053.0,8406,Right,989.0,1002.6666666666666,down,Barbell Squat
4,0,1103.0,8456,Right,973.0,988.6666666666666,down,Barbell Squat
4,0,1153.0,8506,Right,962.0,974.6666666666666,down,Barbell Squat
4,0,1203.0,8556,Right,958.0,964.3333333333333,down,Barbell Squat
4,0,1253.0,8606,Right,953.0,957.6666666666666,down,Barbell Squat
4,0,1303.0,8656,Right,944.0,951.6666666666666,down,Barbell Squat
4,0,1353.0,8706,Right,939.0,945.3333333333333,up,Barbell Squat
4,0,1404.0,8757,Right,934.0,939.0,up,Barbell Squat
4,0,1454.0,8807,Right,938.0,937.0,up,Barbell Squat
4,0,1504.0,8857,Right,948.0,940.0,up,Barbell Squat
4,0,1554.0,8907,Right,957.0,947.6666666666666,up,Barbell Squat
4,0,1605.0,8958,Right,972.0,959.0,up,Barbell Squat
4,0,1654.0,9007,Right,978.0,969.0,up,Barbell Squat
4,0,1704.0,9057,Right,993.0,981.0,up,Barbell Squat
4,0,1755.0,9108,Right,1007.0,992.6666666666666,up,Barbell Squat
4,0,1805.0,9158,Right,1027.0,1009.0,up,Barbell Squat
4,0,1855.0,9208,Right,1045.0,1026.3333333333333,up,Barbell Squat
4,0,1905.0,9258,Right,1061.0,1044.3333333333333,up,Barbell Squat
4,0,1956.0,9309,Right,1078.0,1061.3333333333333,up,Barbell Squat
4,0,2005.0,9358,Right,1101.0,1080.0,up,Barbell Squat
4,0,2055.0,9408,Right,1125.0,1101.3333333333333,up,Barbell Squat
4,0,2106.0,9459,Right,1155.0,1127.0,up,Barbell Squat
4,0,2155.0,9508,Right,1185.0,1155.0,up,Barbell Squat
4,0,2206.0,9559,Right,1221.0,1187.0,up,Barbell Squat
4,0,2256.0,9609,Right,1261.0,1222.3333333333333,up,Barbell Squat
4,0,2307.0,9660,Right,1299.0,1260.3333333333333,up,Barbell Squat
4,0,2357.0,9710,Right,1327.0,1295.6666666666665,up,Barbell Squat
4,0,2406.0,9759,Right,1350.0,1325.3333333333333,up,Barbell Squat
4,1,378.0,10165,Left,1535.0,1533.6666666666665,down,Barbell Squat
4,1,427.0,10214,Left,1528.0,1531.6666666666665,down,Barbell Squat
4,1,477.0,10264,Left,1516.0,1526.3333333333333,down,Barbell Squat
4,1,527.0,10314,Left,1513.0,1519.0,down,Barbell Squat
4,1,577.0,10364,Left,1512.0,1513.6666666666665,down,Barbell Squat
4,1,627.0,10414,Left,1510.0,1511.6666666666665,down,Barbell Squat
4,1,677.0,10464,Left,1501.0,1507.6666666666665,down,Barbell Squat
4,1,727.0,10514,Left,1486.0,1499.0,down,Barbell Squat
4,1,776.0,10563,Left,1476.0,1487.6666666666665,down,Barbell Squat
4,1,827.0,10614,Left,1461.0,1474.3333333333333,down,Barbell Squat
4,1,877.0,10664,Left,1438.0,1458.3333333333333,down,Barbell Squat
4,1,926.0,10713,Left,1420.0,1439.6666666666665,down,Barbell Squat
4,1,976.0,10763,Left,1390.0,1416.0,down,Barbell Squat
4,1,1026.0,10813,Left,1371.0,1393.6666666666665,down,Barbell Squat
4,1,1076.0,10863,Left,1350.0,1370.3333333333333,down,Barbell Squat
4,1,1126.0,10913,Left,1327.0,1349.3333333333333,down,Barbell Squat
4,1,1176.0,10963,Left,1313.0,1330.0,down,Barbell Squat
4,1,1226.0,11013,Left,1298.0,1312.6666666666665,down,Barbell Squat
4,1,1275.0,11062,Left,1276.0,1295.6666666666665,down,Barbell Squat
4,1,1325.0,11112,Left,1270.0,1281.3333333333333,down,Barbell Squat
4,1,1375.0,11162,Left,1252.0,1266.0,down,Barbell Squat
4,1,1425.0,11212,Left,1235.0,1252.3333333333333,down,Barbell Squat
4,1,1475.0,11262,Left,1208.0,1231.6666666666665,down,Barbell Squat
4,1,1524.0,11311,Left,1193.0,1212.0,down,Barbell Squat
4,1,1575.0,11362,Left,1177.0,1192.6666666666665,down,Barbell Squat
4,1,1625.0,11412,Left,1155.0,1175.0,down,Barbell Squat
4,1,1675.0,11462,Left,1149.0,1160.3333333333333,down,Barbell Squat
4,1,1725.0,11512,Left,1132.0,1145.3333333333333,down,Barbell Squat
4,1,1774.0,11561,Left,1124.0,1135.0,down,Barbell Squat
4,1,1824.0,11611,Left,1110.0,1122.0,down,Barbell Squat
4,1,1874.0,11661,Left,1098.0,1110.6666666666665,down,Barbell Squat
4,1,1924.0,11711,Left,1089.0,1099.0,down,Barbell Squat
4,1,1974.0,11761,Left,1075.0,1087.3333333333333,down,Barbell Squat
4,1,2024.0,11811,Left,1061.0,1075.0,down,Barbell Squat
4,1,2073.0,11860,Left,1051.0,1062.3333333333333,down,Barbell Squat
4,1,2123.0,11910,Left,1045.0,1052.3333333333333,down,Barbell Squat
4,1,2174.0,11961,Left,1042.0,1046.0,down,Barbell Squat
4,1,2224.0,12011,Left,1041.0,1042.6666666666665,down,Barbell Squat
4,1,2274.0,12061,Left,1044.0,1042.3333333333333,up,Barbell Squat
4,1,2323.0,12110,Left,1052.0,1045.6666666666665,up,Barbell Squat
4,1,2373.0,12160,Left,1064.0,1053.3333333333333,up,Barbell Squat
4,1,2423.0,12210,Left,1079.0,1065.0,up,Barbell Squat
4,1,2473.0,12260,Left,1089.0,1077.3333333333333,up,Barbell Squat
4,1,2523.0,12310,Left,1114.0,1094.0,up,Barbell Squat
4,1,2573.0,12360,Left,1134.0,1112.3333333333333,up,Barbell Squat
4,1,2623.0,12410,Left,1155.0,1134.3333333333333,up,Barbell Squat
4,1,2673.0,12460,Left,1174.0,1154.3333333333333,up,Barbell Squat
4,1,2722.0,12509,Left,1204.0,1177.6666666666665,up,Barbell Squat
4,1,2772.0,12559,Left,1219.0,1199.0,up,Barbell Squat
4,1,2821.0,12608,Left,1249.0,1224.0,up,Barbell Squat
4,1,2872.0,12659,Left,1268.0,1245.3333333333333,up,Barbell Squat
4,1,2922.0,12709,Left,1288.0,1268.3333333333333,up,Barbell Squat
4,1,2972.0,12759,Left,1310.0,1288.6666666666665,up,Barbell Squat
4,1,3021.0,12808,Left,1334.0,1310.6666666666665,up,Barbell Squat
4,1,3072.0,12859,Left,1357.0,1333.6666666666665,up,Barbell Squat
4,1,3121.0,12908,Left,1374.0,1355.0,up,Barbell Squat
4,1,3171.0,12958,Left,1401.0,1377.3333333333333,up,Barbell Squat
4,1,3221.0,13008,Left,1407.0,1394.0,up,Barbell Squat
4,1,3271.0,13058,Left,1426.0,1411.3333333333333,up,Barbell Squat
4,1,3321.0,13108,Left,1433.0,1422.0,up,Barbell Squat
4,1,374.0,10161,Right,1409.0,1409.6666666666665,down,Barbell Squat
4,1,424.0,10211,Right,1396.0,1405.3333333333333,down,Barbell Squat
4,1,474.0,10261,Right,1392.0,1399.0,down,Barbell Squat
4,1,524.0,10311,Right,1392.0,1393.3333333333333,down,Barbell Squat
4,1,574.0,10361,Right,1399.0,1394.3333333333333,down,Barbell Squat
4,1,625.0,10412,Right,1402.0,1397.6666666666665,down,Barbell Squat
4,1,675.0,10462,Right,1393.0,1398.0,down,Barbell Squat
4,1,724.0,10511,Right,1377.0,1390.6666666666665,down,Barbell Squat
4,1,775.0,10562,Right,1376.0,1382.0,down,Barbell Squat
4,1,825.0,10612,Right,1365.0,1372.6666666666665,down,Barbell Squat
4,1,874.0,10661,Right,1340.0,1360.3333333333333,down,Barbell Squat
4,1,925.0,10712,Right,1334.0,1346.3333333333333,down,Barbell Squat
4,1,976.0,10763,Right,1311.0,1328.3333333333333,down,Barbell Squat
4,1,1025.0,10812,Right,1286.0,1310.3333333333333,down,Barbell Squat
4,1,1075.0,10862,Right,1272.0,1289.6666666666665,down,Barbell Squat
4,1,1125.0,10912,Right,1253.0,1270.3333333333333,down,Barbell Squat
4,1,1176.0,10963,Right,1229.0,1251.3333333333333,down,Barbell Squat
4,1,1226.0,11013,Right,1211.0,1231.0,down,Barbell Squat
4,1,1276.0,11063,Right,1189.0,1209.6666666666665,down,Barbell Squat
4,1,1326.0,11113,Right,1174.0,1191.3333333333333,down,Barbell Squat
4,1,1376.0,11163,Right,1154.0,1172.3333333333333,down,Barbell Squat
